major_code,major_name,major_group_name,admission_record_count,first_year,last_year
K7480101T,Khoa học máy tính (đơn bằng 2+2) - Chương trình liên kết Đại học Kỹ thuật Ostrava (Cộng hòa Séc),Công nghệ thông tin - Tin học,4,2024,2024
K7520201,Kỹ thuật điện – điện tử (song bằng 2.5+1.5) - Chương trình liên kết Đại học Khoa học ứng dụng Saxion (Hà Lan),Điện lạnh - Điện tử - Điện - Tự động hóa,3,2024,2024
K7520201,"Kỹ thuật điện, điện tử",Công nghệ kỹ thuật,3,2023,2023
K7580201,Kỹ thuật xây dựng,Kiến trúc và xây dựng,3,2023,2023
K7580201,Kỹ thuật xây dựng (song bằng 2+2) - Chương trình liên kết Đại học La Trobe (Úc),Xây dựng - Kiến trúc - Giao thông,3,2024,2024
KDQH1.1,Chương trình tiêu chuẩn Kinh doanh quốc tế,Kế toán - Kiểm toán,8,2024,2024
KDQH2.1,Chương trình CLC Kinh doanh quốc tế,Kế toán - Kiểm toán,8,2024,2024
KDQH2.2,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,Kế toán - Kiểm toán,8,2024,2024
KDQH2.3,Chương trình ĐHNNQT Kinh doanh quốc tế theo mô hình tiên tiến Nhật Bản,Kinh tế - Quản trị kinh doanh - Thương Mại,8,2024,2024
KDQH2.4,Chương trình ĐHNNQT Kinh doanh số,Kinh tế - Quản trị kinh doanh - Thương Mại,8,2024,2024
KDQH4.1,Chương trình tiên tiến i-Hons hợp tác với Đại học Queensland về Kinh doanh quốc tế và Phân tích dữ liệu kinh doanh,Kế toán - Kiểm toán,8,2024,2024
KHMH2.1,Chương trình ĐHNNQT Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,Công nghệ thông tin - Tin học,3,2024,2024
KL,Ngôn ngữ Hàn Quốc,Ngoại giao - Ngoại ngữ,4,2024,2024
KTA01,Nhóm ngành 1:,Kiến trúc và xây dựng,3,2018,2020
KTA01,Nhóm ngành 1: Kiến trúc,Kiến trúc và xây dựng,1,2018,2018
KTA02,Nhóm ngành 2:,Kiến trúc và xây dựng,3,2018,2020
KTA03,Nhóm ngành 3:,Kiến trúc và xây dựng,3,2018,2020
KTA04,Nhóm ngành 4:,Kiến trúc và xây dựng,3,2018,2020
KTA10,Nhóm ngành 10,Kiến trúc và xây dựng,3,2019,2019
KTA11,Nhóm ngành 11,Kiến trúc và xây dựng,3,2019,2019
KTCH2.1,Chương trình ĐHPTQT Kinh tế chính trị quốc tế,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
KTEH1.1,Chương trình tiêu chuẩn Kinh tế đối ngoại,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,8,2024,2024
KTEH1.2,Chương trình tiêu chuẩn Thương mại quốc tế,Kế toán - Kiểm toán,8,2024,2024
KTEH2.1,Chương trình CLC Kinh tế đối ngoại,Kế toán - Kiểm toán,8,2024,2024
KTEH4.1,Chương trình tiên tiến Kinh tế đối ngoại,Kế toán - Kiểm toán,8,2024,2024
KTKH1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,Kế toán - Kiểm toán,8,2024,2024
KTKH2.1,Chương trình ĐHNNQT Kế toán - Kiểm toán theo định hướng ACCA,Kế toán - Kiểm toán,8,2024,2024
KTKQ1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,Kế toán - Kiểm toán,8,2024,2024
KTQH1.1,Chương trình tiêu chuẩn Kinh tế quốc tế,Kinh tế - Quản trị kinh doanh - Thương Mại,8,2024,2024
KTQH1.2,Chương trình tiêu chuẩn Kinh tế và Phát triển quốc tế,Ngoại thương - Xuất nhập khẩu - Kinh Tế quốc tế,8,2024,2024
KTQH2.1,Chương trình CLC Kinh tế quốc tế,Kế toán - Kiểm toán,8,2024,2024
LAW01,Luật,Pháp luật,9,2023,2023
LAW01,Luật kinh tế,Luật - Tòa án,4,2024,2024
LAW02,Luật,Pháp luật,9,2023,2023
LAW02,Luật kinh tế,Luật - Tòa án,4,2024,2024
LAWH1.1,Chương trình tiêu chuẩn Luật thương mại quốc tế,Luật - Tòa án,8,2024,2024
LAWH2.1,Chương trình ĐHNNQT Luật Kinh doanh quốc tế theo mô hình thực hành nghề nghiệp,Luật - Tòa án,8,2024,2024
ME-E1,Cơ điện tử,Kỹ thuật,4,2018,2019
ME-E1,Kỹ thuật Cơ điện tử (CT tiên tiến),Ô tô - Cơ khí - Chế tạo,2,2024,2024
ME-E1,Kỹ thuật cơ điện tử,Kỹ thuật,9,2020,2023
ME-E1Y,Kỹ thuật cơ điện tử,Kỹ thuật,2,2022,2022
ME-GU,Cơ khí - Chế tạo máy,Kỹ thuật,18,2018,2023
ME-GU,Cơ khí Chế tạo máy – hợp tác với trường ĐH Griffith (Úc),Ô tô - Cơ khí - Chế tạo,2,2024,2024
ME-GUY,Cơ khí - Chế tạo máy,Kỹ thuật,3,2022,2022
ME-LUH,Cơ điện tử,Kỹ thuật,13,2019,2023
ME-LUH,Cơ điện tử - hợp tác với ĐH Leibniz Hannover (CHLB Đức),Ô tô - Cơ khí - Chế tạo,3,2024,2024
ME-LUHY,Cơ điện tử,Kỹ thuật,3,2022,2022
ME-NUT,Cơ điện tử,Kỹ thuật,16,2018,2023
ME-NUT,Cơ điện tử - hợp tác với ĐHCN Nagaoka (Nhật Bản),Ô tô - Cơ khí - Chế tạo,3,2024,2024
ME-NUTY,Cơ điện tử,Kỹ thuật,3,2022,2022
ME1,Kỹ thuật Cơ điện tử,Ô tô - Cơ khí - Chế tạo,2,2024,2024
ME1,Kỹ thuật cơ điện tử,Kỹ thuật,11,2018,2023
ME1Y,Kỹ thuật cơ điện tử,Kỹ thuật,2,2022,2022
ME2,Kỹ thuật Cơ khí,Ô tô - Cơ khí - Chế tạo,2,2024,2024
ME2,Kỹ thuật cơ khí,Kỹ thuật,11,2018,2023
ME2Y,Kỹ thuật cơ khí,Kỹ thuật,2,2022,2022
MED1,Y khoa,Sức khỏe,16,2022,2023
MED1,Y khoa,Y - Dược,4,2024,2024
MEM1,Kỹ thuật cơ điện tử,Kỹ thuật,24,2020,2023
MEM1,Kỹ thuật cơ điện tử,Ô tô - Cơ khí - Chế tạo,4,2024,2024
MEM2,Kỹ thuật cơ khí,Kỹ thuật,20,2021,2023
MEM2,Kỹ thuật cơ khí,Ô tô - Cơ khí - Chế tạo,4,2024,2024
MHX15,Quản trị dịch vụ du lịch và lữ hành,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",2,2021,2021
MI1,Khoa học máy tính,Toán và thống kê,6,2018,2020
MI1,Khối ngành Toán - Tin học,Toán và thống kê,5,2021,2023
MI1,Toán - Tin,Kế toán - Kiểm toán,2,2024,2024
MI1Y,Khối ngành Toán - Tin học,Toán và thống kê,2,2022,2022
MI2,Hệ thống Thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,2,2024,2024
MI2,Hệ thống thông tin quản lý,Kinh doanh và quản lý,13,2018,2023
MIS01,Hệ thống thông tin quản lý,Kinh doanh và quản lý,9,2023,2023
MIS01,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
MK,Marketing,Báo chí - Marketing - Quảng cáo - PR,4,2024,2024
MKTH2.1,Chương trình ĐHNNQT Marketing số,Báo chí - Marketing - Quảng cáo - PR,8,2024,2024
MS-E3,Khoa học kỹ thuật Vật liệu,Kỹ thuật,8,2018,2021
MS-E3,Khoa học và Kỹ thuật Vật liệu (CT tiên tiến),Công nghệ vật liệu,3,2024,2024
MS-E3,Kỹ thuật vật liệu,Kỹ thuật,7,2019,2023
MS-E3Y,Khoa học kỹ thuật Vật liệu,Kỹ thuật,3,2022,2022
MS1,Kỹ thuật Vật liệu,Công nghệ thông tin - Tin học,3,2024,2024
MS1,Kỹ thuật vật liệu,Kỹ thuật,15,2018,2023
MS1Y,Kỹ thuật vật liệu,Kỹ thuật,3,2022,2022
MS2,Kỹ thuật Vi điện tử và Công nghệ nano,Kỹ thuật,4,2023,2023
MS2,Kỹ thuật Vi điện tử và Công nghệ nano,Điện lạnh - Điện tử - Điện - Tự động hóa,3,2024,2024
MS3,Công nghệ vật liệu,Công nghệ kỹ thuật,4,2023,2023
MS3,Công nghệ vật liệu Polyme và Compozit,Công nghệ vật liệu,3,2024,2024
MS5,Kỹ thuật in,Công nghệ In - Giấy,3,2024,2024
MSE-AI,Công nghệ vật liệu thông minh,Máy tính và công nghệ thông tin,4,2021,2021
MSE-AI,Trí tuệ nhân tạo,Máy tính và công nghệ thông tin,16,2022,2023
MSE-AI,Vật liệu thông minh và trí tuệ nhân tạo,Công nghệ vật liệu,4,2024,2024
MSE-IC,Chip bán dẫn và công nghệ đóng gói,Công nghệ thông tin - Tin học,4,2024,2024
MSE1,Công nghệ vật liệu,Công nghệ kỹ thuật,8,2020,2021
MSE1,Vật liệu tiên tiến và Công nghệ nano,Công nghệ kỹ thuật,16,2022,2023
MSE1,Vật liệu tiên tiến và công nghệ nano,Công nghệ vật liệu,4,2024,2024
MTT1,Kỹ thuật xét nghiệm y học,Sức khỏe,24,2020,2023
MTT1,Kỹ thuật xét nghiệm y học,Y - Dược,4,2024,2024
N7210403,Thiết kế đồ họa,Thiết kế đồ họa - Game - Đa phương tiện,4,2024,2024
N7220201,Ngôn ngữ Anh,Công an - Quân đội,2,2024,2024
N7220201,Ngôn ngữ Anh,Nhân văn,2,2023,2023
N7310630,Việt Nam học,Khoa học xã hội và hành vi,2,2023,2023
N7310630,Việt Nam học (Chuyên ngành Du lịch và lữ hành),Văn hóa - Chính trị - Khoa học Xã hội,4,2024,2024
N7340101N,Quản trị kinh doanh,Kinh doanh và quản lý,2,2023,2023
N7340101N,Quản trị kinh doanh (Chuyên ngành Quản trị nhà hàng - khách sạn),Kinh tế - Quản trị kinh doanh - Thương Mại,3,2024,2024
N7340115,Marketing,Báo chí - Marketing - Quảng cáo - PR,3,2024,2024
N7340115,Marketing,Kinh doanh và quản lý,2,2023,2023
N7340301,Kế toán,Kinh doanh và quản lý,2,2023,2023
N7340301,Kế toán,Kế toán - Kiểm toán,4,2024,2024
N7380101,Luật,Công an - Quân đội,4,2024,2024
N7380101,Luật,Pháp luật,2,2023,2023
N7480101,Khoa học máy tính,Công nghệ thông tin - Tin học,3,2024,2024
N7480103,Kỹ thuật phần mềm,Công nghệ thông tin - Tin học,3,2024,2024
N7480103,Kỹ thuật phần mềm,Máy tính và công nghệ thông tin,2,2023,2023
NNAH1.1,Chương trình tiêu chuẩn Tiếng Anh Thương mại,Ngoại giao - Ngoại ngữ,1,2024,2024
NNAH2.1,Chương trình CLC Tiếng Anh Thương mại,Kế toán - Kiểm toán,1,2024,2024
NNNH1.1,Chương trình tiêu chuẩn Tiếng Nhật thương mại,Ngoại giao - Ngoại ngữ,2,2024,2024
NNNH2.1,Chương trình CLC ngành Tiếng Nhật thương mại,Kế toán - Kiểm toán,2,2024,2024
NNPH1.1,Chương trình tiêu chuẩn Tiếng Pháp thương mại,Ngoại giao - Ngoại ngữ,2,2024,2024
NNPH2.1,Chương trình CLC Tiếng Pháp thương mại,Kế toán - Kiểm toán,2,2024,2024
NNTH1.1,Chương trình tiêu chuẩn Tiếng Trung Thương mại,Ngoại giao - Ngoại ngữ,2,2024,2024
NNTH2.1,Chương trình CLC Tiếng Trung Thương mại,Kế toán - Kiểm toán,2,2024,2024
NTH01,"Nhóm ngành Kinh tế, Kinh tế quốc tế",Khoa học xã hội và hành vi,13,2018,2020
NTH01-01,Luật,Pháp luật,23,2021,2023
NTH01-01,Ngành Luật,Văn hóa - Chính trị - Khoa học Xã hội,8,2024,2024
NTH01-02,Ngành Kinh tế,Văn hóa - Chính trị - Khoa học Xã hội,8,2024,2024
NTH01-02,"Nhóm ngành Kinh tế, Kinh tế quốc tế",Khoa học xã hội và hành vi,44,2021,2023
NTH02,Kinh doanh quốc tế và Quản trị kinh doanh,Kinh doanh và quản lý,5,2018,2018
NTH02,Ngành Quản trị kinh doanh Ngành Kinh doanh quốc tế Ngành quản trị khách sạn Ngành Marketing,Văn hóa - Chính trị - Khoa học Xã hội,8,2024,2024
NTH02,Nhóm ngành Quản trị kinh doanh; Kinh doanh quốc tế; Quản trị khách sạn; Marketing,Kinh doanh và quản lý,33,2019,2023
NTH03,"Kế toán , Tài chính - Ngân hàng",Kinh doanh và quản lý,31,2018,2023
NTH03,Ngành Kế toán Ngành Tài chính - Ngân hàng,Văn hóa - Chính trị - Khoa học Xã hội,8,2024,2024
NTH04,Ngành Ngôn ngữ Anh,Văn hóa - Chính trị - Khoa học Xã hội,1,2024,2024
NTH04,Ngôn ngữ Anh,Nhân văn,6,2018,2023
NTH05,Ngành Ngôn ngữ Pháp,Văn hóa - Chính trị - Khoa học Xã hội,2,2024,2024
NTH05,Ngôn ngữ Pháp,Nhân văn,11,2018,2023
NTH06,Ngành Ngôn ngữ Trung,Văn hóa - Chính trị - Khoa học Xã hội,2,2024,2024
NTH06,Ngôn ngữ Trung Quốc,Nhân văn,12,2018,2023
NTH07,Ngành Ngôn ngữ Nhật,Văn hóa - Chính trị - Khoa học Xã hội,2,2024,2024
NTH07,Ngôn ngữ Nhật,Nhân văn,11,2018,2023
NTH08,"Kế toán , Tài chính - Ngân hàng",Kinh doanh và quản lý,4,2022,2022
NTH08,"Kế toán, Kinh doanh quốc tế",Kinh doanh và quản lý,4,2019,2019
NTH08,Nhóm ngành Quản trị kinh doanh; Kinh doanh quốc tế; Quản trị khách sạn; Marketing,Kinh doanh và quản lý,4,2022,2022
NTH09,Kinh tế,Khoa học xã hội và hành vi,4,2023,2023
NTH09,Ngành Kinh tế chính trị,Văn hóa - Chính trị - Khoa học Xã hội,4,2024,2024
NTH10,Ngành Khoa học máy tính,Văn hóa - Chính trị - Khoa học Xã hội,3,2024,2024
NTS01,Kinh tế,Khoa học xã hội và hành vi,25,2018,2023
NTS01,Ngành Kinh tế Ngành Quản trị kinh doanh,Văn hóa - Chính trị - Khoa học Xã hội,5,2024,2024
NTS02,"Kế toán , Tài chính - Ngân hàng",Kinh doanh và quản lý,23,2018,2023
NTS02,Ngành Tài chính - Ngân hàng Ngành Kế toán Ngành Kinh doanh quốc tế Ngành Marketing,Văn hóa - Chính trị - Khoa học Xã hội,5,2024,2024
NUR1,Điều dưỡng,Sức khỏe,24,2020,2023
NUR1,Điều dưỡng,Y - Dược,4,2024,2024
PFIEV,Chương trình tiên tiến ngành Hệ thống nhúng,Máy tính và công nghệ thông tin,2,2018,2018
PFIEV,Chương trình đào tạo kỹ sư chất lượng cao Việt - Pháp (PFIEV),Công nghệ thông tin - Tin học,2,2024,2024
PFIEV,Chương trình đào tạo kỹ sư chất lượng cao Việt-Pháp,Khác,17,2019,2023
PH1,Vật lý Kỹ thuật,Ô tô - Cơ khí - Chế tạo,2,2024,2024
PH1,Vật lý kỹ thuật,Kỹ thuật,11,2018,2023
PH1Y,Vật lý kỹ thuật,Kỹ thuật,2,2022,2022
PH2,Kỹ thuật Hạt nhân,Ô tô - Cơ khí - Chế tạo,3,2024,2024
PH2,Kỹ thuật hạt nhân,Kỹ thuật,18,2018,2023
PH3,Vật lý Y khoa,Y - Dược,3,2024,2024
PH3,Vật lý y khoa,Kỹ thuật,10,2021,2023
PHA1,Dược học,Sức khỏe,24,2020,2023
PHA1,Dược học,Y - Dược,4,2024,2024
POHE,Các chương trình định hướng ứng dụng,Khác,16,2018,2021
POHE1,Quản trị khách sạn,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",12,2022,2023
POHE1,Quản trị khách sạn,Du lịch-Khách sạn,4,2024,2024
POHE2,Quản trị dịch vụ du lịch và lữ hành,"Du lịch, khách sạn, thể thao và dịch vụ cá nhân",12,2022,2023
POHE2,Quản trị lữ hành,Du lịch-Khách sạn,4,2024,2024
POHE3,Marketing,Kinh doanh và quản lý,11,2022,2023
POHE3,Truyền thông Marketing,Báo chí - Marketing - Quảng cáo - PR,4,2024,2024
POHE4,Luật,Pháp luật,11,2022,2023
POHE4,Luật kinh doanh,Luật - Tòa án,4,2024,2024
POHE5,Quản trị kinh doanh,Kinh doanh và quản lý,11,2022,2023
POHE5,Quản trị kinh doanh thương mại,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
POHE6,Khoa học quản lý,Kinh doanh và quản lý,7,2022,2023
POHE6,Quản lý thị trường,Kinh doanh và quản lý,4,2023,2023
POHE6,Quản lý thị trường,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
POHE7,Nghiên cứu phát triển,Khoa học sự sống,7,2022,2023
POHE7,Thẩm định giá,Khác,4,2023,2023
POHE7,Thẩm định giá,Kinh tế - Quản trị kinh doanh - Thương Mại,4,2024,2024
QHE01,Kinh tế,Khoa học xã hội và hành vi,8,2018,2019
QHE40,Quản trị kinh doanh,Kinh doanh và quản lý,17,2018,2021
QHE41,Tài chính - Ngân hàng,Kinh doanh và quản lý,17,2018,2021
QHE42,Kế toán,Kinh doanh và quản lý,17,2018,2021
QHE43,Kinh tế,Khoa học xã hội và hành vi,17,2018,2021
QHE44,Kinh tế,Khoa học xã hội và hành vi,17,2018,2021
QHE45,Kinh tế,Khoa học xã hội và hành vi,9,2020,2021
QHE80,Quản trị kinh doanh,Kinh doanh và quản lý,16,2018,2021
QHE89,Quản trị kinh doanh,Kinh doanh và quản lý,4,2021,2021
QHQ01,Kinh doanh quốc tế,Kinh doanh và quản lý,26,2018,2021
QHQ01,Kinh doanh quốc tế,Kinh tế - Quản trị kinh doanh - Thương Mại,8,2024,2024
QHQ02,"Kế toán, Phân tích và Kiểm toán",Kinh doanh và quản lý,26,2018,2021
QHQ02,"Kế toán, Phân tích và Kiểm toán",Kế toán - Kiểm toán,8,2024,2024
QHQ03,Hệ thống thông tin quản lý,Kinh doanh và quản lý,26,2018,2021
QHQ03,Hệ thống thông tin quản lý,Kinh tế - Quản trị kinh doanh - Thương Mại,8,2024,2024
QHQ04,Tin học và Kỹ thuật máy tính,Công nghệ thông tin - Tin học,8,2024,2024
QHQ04,Tin học và kỹ thuật máy tính,Máy tính và công nghệ thông tin,26,2018,2021
QHQ05,Phân tích dữ liệu kinh doanh,Kinh doanh và quản lý,16,2019,2021
QHQ05,Phân tích dữ liệu kinh doanh,Kinh tế - Quản trị kinh doanh - Thương Mại,8,2024,2024
QHQ06,Marketing,Kinh doanh và quản lý,15,2020,2021
QHQ06,"Marketing (song bằng VNU-HELP, Malaysia)",Báo chí - Marketing - Quảng cáo - PR,8,2024,2024
QHQ07,Quản lý,Kinh doanh và quản lý,15,2020,2021
QHQ08,Tự động hóa hệ thống điện,Công nghệ kỹ thuật,8,2021,2021
QHQ08,Tự động hóa và Tin học (Kỹ sư),Điện lạnh - Điện tử - Điện - Tự động hóa,8,2024,2024
QHQ09,Ngôn ngữ Anh,Công an - Quân đội,4,2024,2024
QHQ09,Ngôn ngữ Anh,Nhân văn,8,2021,2021
QHQ10,Công nghệ thông tin ứng dụng,Công nghệ thông tin - Tin học,8,2024,2024
QHQ11,Công nghệ tài chính và kinh doanh số,Tài chính - Ngân hàng - Bảo hiểm,8,2024,2024
QHQ12,Kỹ thuật hệ thống công nghiệp và Logistics,Ô tô - Cơ khí - Chế tạo,8,2024,2024
QHT01,Toán học,Kế toán - Kiểm toán,4,2024,2024
QHT01,Toán học,Toán và thống kê,26,2018,2023
QHT02,Khoa học máy tính,Toán và thống kê,12,2018,2020
QHT02,Khối ngành Toán - Tin học,Toán và thống kê,15,2021,2023
QHT02,Toán tin,Toán học và thống kê,4,2024,2024
QHT03,Vật lí học,Khoa học tự nhiên,4,2018,2018
QHT03,Vật lý học,Khoa học tư nhiên khác,4,2024,2024
QHT03,Vật lý học,Khoa học tự nhiên,23,2019,2023
QHT04,Khoa học vật liệu,Công nghệ vật liệu,4,2024,2024
QHT04,Khoa học vật liệu,Khoa học tự nhiên,27,2018,2023
QHT05,Công nghệ kỹ thuật hạt nhân,Công nghệ kỹ thuật,27,2018,2023
QHT05,Công nghệ kỹ thuật hạt nhân,Hàng không - Vũ trụ - Hạt nhân,4,2024,2024
QHT06,Hoá học,Công nghệ sinh - Hóa,4,2024,2024
QHT06,Hoá học,Khoa học tự nhiên,21,2018,2023
QHT07,Công nghệ kỹ thuật hoá học,Công nghệ kỹ thuật,12,2018,2023
QHT07,Công nghệ kỹ thuật hoá học,Công nghệ sinh - Hóa,4,2024,2024
QHT08,Sinh học,Công nghệ sinh - Hóa,4,2024,2024
QHT08,Sinh học,Khoa học sự sống,27,2018,2023
QHT09,Công nghệ sinh học,Công nghệ sinh - Hóa,4,2024,2024
QHT09,Công nghệ sinh học,Khoa học sự sống,16,2018,2023
QHT10,Địa lý tự nhiên,Du lịch-Khách sạn,4,2024,2024
QHT10,Địa lý tự nhiên,Khoa học tự nhiên,27,2018,2023
QHT12,Quản lý đất đai,Môi trường và bảo vệ môi trường,27,2018,2023
QHT12,Quản lý đất đai,Tài nguyên - Môi trường,4,2024,2024
QHT13,Khoa học môi trường,Khoa học tự nhiên,27,2018,2023
QHT13,Khoa học môi trường,Tài nguyên - Môi trường,4,2024,2024
